time,in_support_count,out_support_count,sensor_one_support_count,sensor_two_support_count,room_id,door_id,event_type
2024-04-24 18:16:24,0,21,56,58,0,1,0
2024-04-24 18:20:13,14,0,113,139,0,1,1
2024-04-24 18:41:38,0,3,89,70,0,0,0
2024-04-24 18:41:56,0,8,104,101,0,0,0
2024-04-24 18:41:57,0,28,62,72,0,1,0
2024-04-24 18:41:58,0,11,32,34,0,1,0
2024-04-24 18:42:00,0,6,23,20,0,1,0
2024-04-24 18:42:13,0,57,91,142,0,1,0
2024-04-24 18:42:22,0,185,91,266,0,1,0
2024-04-24 18:42:28,0,15,23,29,0,1,0
2024-04-24 18:42:31,0,10,29,32,0,1,0
2024-04-24 18:42:32,0,12,32,40,0,1,0
2024-04-24 18:42:34,0,6,19,20,0,1,0
2024-04-24 18:42:36,0,5,75,65,0,0,0
2024-04-24 18:42:39,0,5,19,18,0,0,0
2024-04-24 18:42:42,0,4,26,24,0,0,0
2024-04-24 18:42:44,0,6,35,30,0,0,0
2024-04-24 18:42:47,0,4,30,25,0,0,0
2024-04-24 18:42:50,0,10,50,54,0,1,0
2024-04-24 18:42:52,0,8,47,47,0,1,0
2024-04-24 18:42:53,0,13,147,146,0,0,0
2024-04-24 18:42:54,0,7,34,30,0,1,0
2024-04-24 18:42:55,0,23,40,53,0,0,0
2024-04-24 18:42:57,0,19,40,48,0,0,0
2024-04-24 18:43:09,0,7,172,164,0,0,0
2024-04-24 18:43:34,0,9,45,47,0,1,0
2024-04-24 18:43:35,0,6,27,24,0,1,0
2024-04-24 18:43:53,0,8,21,22,0,1,0
2024-04-24 18:44:17,0,10,64,62,0,0,0
2024-04-24 18:45:18,0,12,198,197,0,1,0
2024-04-24 18:45:48,0,0,206,119,1,0,1
2024-04-24 18:45:52,30,0,12,0,1,0,1
2024-04-24 18:45:54,82,0,84,0,1,0,1
2024-04-25 05:58:33,6,0,715,697,0,0,1
2024-04-25 06:06:41,3,0,179,169,0,0,0
2024-04-25 06:06:44,0,5,74,91,0,0,0
2024-04-25 06:06:49,94,0,53,0,0,0,0
2024-04-25 06:07:14,0,6,268,0,0,0,0
2024-04-25 06:17:10,0,58,134,173,0,0,0
2024-04-25 06:17:31,0,0,461,300,0,0,0
2024-04-25 06:17:56,5,0,61,68,1,0,1
2024-04-25 06:29:07,0,79,12,73,1,1,0
2024-04-25 06:30:06,422,0,575,0,1,0,0
2024-04-25 06:30:13,0,9,112,80,1,0,0
2024-04-25 07:07:32,0,4,22,36,1,0,0
2024-04-25 07:20:44,40,0,40,0,1,0,1
2024-04-25 07:20:48,9,0,32,33,1,0,1
2024-04-25 07:31:16,25,0,29,0,1,0,0
2024-04-25 07:31:42,0,45,91,91,1,0,0
2024-04-25 07:31:57,75,0,56,0,0,1,0
2024-04-25 07:31:58,0,39,11,45,0,1,0
2024-04-25 07:31:59,0,20,61,78,0,1,0
2024-04-25 07:37:23,53,0,54,0,0,0,1
2024-04-25 07:37:38,44,0,31,0,0,0,1
2024-04-25 07:37:38,0,0,85,100,0,0,1
2024-04-25 07:37:57,30,0,33,0,0,0,1
2024-04-25 07:39:24,76,0,33,0,0,1,0
2024-04-25 07:39:27,0,7,49,47,0,1,0
2024-04-25 07:40:26,51,0,41,0,0,0,0
2024-04-25 07:40:37,33,0,51,0,0,0,1
2024-04-25 07:40:39,11,0,54,52,0,0,1
2024-04-25 07:40:48,0,16,79,74,0,0,0
2024-04-25 07:45:01,51,0,116,106,0,0,1
2024-04-25 07:59:30,8,0,54,13,0,0,1
2024-04-25 07:59:36,4,18,38,32,0,0,0
2024-04-25 08:03:03,3,0,48,49,0,1,1
2024-04-25 08:03:36,10,0,65,68,0,1,1
2024-04-25 08:03:39,11,0,118,132,0,1,1
2024-04-25 08:03:41,0,17,83,93,0,1,0
2024-04-25 08:04:43,7,0,31,33,0,1,1
2024-04-25 08:04:59,17,0,66,79,0,1,1
2024-04-25 08:10:19,21,0,57,46,0,0,1
2024-04-25 08:16:13,7,15,41,41,0,1,0
2024-04-25 08:17:01,7,0,39,37,0,1,1
2024-04-25 08:18:11,12,0,33,29,0,0,1
2024-04-25 08:18:28,0,5,68,71,0,0,0
2024-04-25 08:18:55,13,0,37,33,0,0,1
2024-04-25 08:19:20,12,0,48,45,0,0,1
2024-04-25 08:19:22,13,0,51,39,0,0,1
2024-04-25 08:22:08,0,10,51,91,0,1,0
2024-04-25 08:22:31,12,0,184,196,0,1,1
2024-04-25 08:24:30,49,0,92,152,0,0,1
2024-04-25 08:25:04,30,0,81,62,0,0,1
2024-04-25 08:25:53,29,0,86,172,0,0,1
2024-04-25 08:26:20,33,0,49,58,0,0,1
2024-04-25 08:28:13,13,0,32,95,0,0,1
2024-04-25 08:28:15,0,0,52,0,0,0,1
2024-04-25 08:28:47,4,0,47,49,0,1,1
2024-04-25 08:29:22,6,0,24,24,0,0,1
2024-04-25 08:30:59,5,0,38,37,0,1,1
2024-04-25 08:31:05,5,0,40,41,0,1,1
2024-04-25 08:31:35,84,0,141,86,0,0,1
2024-04-25 08:43:07,6,0,189,221,0,1,1
2024-04-25 08:43:32,26,0,68,55,0,0,1
2024-04-25 08:53:18,2,0,69,80,0,1,1
2024-04-25 09:09:31,0,11,50,57,0,1,0
2024-04-25 09:11:34,21,0,67,88,0,0,1
2024-04-25 09:19:20,0,26,61,74,0,0,0
2024-04-25 09:28:27,78,0,98,75,0,0,1
2024-04-25 10:01:05,0,15,47,52,0,0,0
2024-04-25 10:01:07,0,7,25,24,0,0,0
2024-04-25 10:01:54,0,11,31,31,0,0,0
2024-04-25 10:01:56,0,9,38,36,0,0,0
2024-04-25 10:01:56,0,5,37,46,0,1,0
2024-04-25 10:01:58,6,3,31,31,0,1,1
2024-04-25 10:01:59,0,3,18,19,0,1,0
2024-04-25 10:02:00,0,5,31,33,0,1,0
2024-04-25 10:02:11,0,8,57,61,0,1,0
2024-04-25 10:02:15,0,9,23,28,0,1,0
2024-04-25 10:02:16,0,3,24,23,0,1,0
2024-04-25 10:02:30,0,17,40,48,0,1,0
2024-04-25 10:02:38,0,43,118,234,0,0,0
2024-04-25 10:02:40,47,0,97,33,0,0,1
2024-04-25 10:02:42,2,0,38,22,0,0,1
2024-04-25 10:02:43,5,0,25,21,0,0,1
2024-04-25 10:02:44,13,0,35,29,0,0,1
2024-04-25 10:02:44,8,0,24,30,0,0,1
2024-04-25 10:02:47,18,0,34,0,0,0,1
2024-04-25 10:02:48,0,4,39,37,0,1,0
2024-04-25 10:02:49,0,5,62,66,0,1,0
2024-04-25 10:02:50,0,43,33,42,0,1,0
2024-04-25 10:02:52,0,10,99,97,0,1,0
2024-04-25 10:02:53,0,15,44,48,0,1,0
2024-04-25 10:03:06,0,17,41,43,0,0,0
2024-04-25 10:03:08,0,5,59,45,0,0,0
2024-04-25 10:03:22,0,25,58,74,1,1,0
2024-04-25 10:03:23,0,5,53,43,1,1,0
2024-04-25 10:03:39,0,2,38,24,0,1,0
2024-04-25 10:04:40,0,10,38,44,0,1,0
2024-04-25 10:04:43,3,0,62,30,0,1,0
2024-04-25 10:05:09,5,0,199,210,0,1,1
2024-04-25 10:06:13,0,13,148,13,1,1,0
2024-04-25 10:06:14,0,15,43,33,1,1,0
2024-04-25 10:07:05,3,0,16,23,0,1,1
2024-04-25 10:07:06,5,0,40,46,0,1,1
2024-04-25 10:07:07,1,0,56,60,0,1,1
2024-04-25 10:07:09,6,0,78,84,0,1,1
2024-04-25 10:07:10,5,0,75,75,0,1,1
2024-04-25 10:07:11,5,0,65,77,0,1,1
2024-04-25 10:07:13,5,0,87,109,0,1,1
2024-04-25 10:07:20,1,0,98,107,0,1,1
2024-04-25 10:07:50,6,0,95,94,0,1,1
2024-04-25 10:07:53,10,0,119,49,0,1,1
2024-04-25 10:07:54,0,4,42,35,0,1,0
2024-04-25 10:07:56,6,0,70,81,0,1,1
2024-04-25 10:08:06,10,0,51,47,0,1,1
2024-04-25 10:08:41,6,0,41,43,0,1,1
2024-04-25 10:08:54,0,9,46,40,0,1,0
2024-04-25 10:09:19,2,0,44,58,0,1,1
2024-04-25 10:09:20,3,0,48,56,0,1,1
2024-04-25 10:09:21,9,0,41,44,0,1,1
2024-04-25 10:09:23,6,0,70,74,0,1,1
2024-04-25 10:09:27,7,0,49,47,0,1,1
2024-04-25 10:09:30,5,0,41,46,0,1,1
2024-04-25 10:10:03,5,0,121,171,0,1,1
2024-04-25 10:10:16,0,12,98,82,1,1,0
2024-04-25 10:10:17,5,0,81,100,0,1,1
2024-04-25 10:10:18,0,12,49,48,1,1,0
2024-04-25 10:10:38,5,0,95,99,0,1,1
2024-04-25 10:10:56,5,0,11,49,0,1,1
2024-04-25 10:10:58,8,0,37,0,0,1,1
2024-04-25 10:11:11,10,0,86,79,0,1,1
2024-04-25 10:11:25,0,3,22,24,0,1,0
2024-04-25 10:11:26,6,0,25,26,0,1,1
2024-04-25 10:12:10,5,0,67,76,0,1,1
2024-04-25 10:12:34,10,0,58,58,0,1,1
2024-04-25 10:13:18,4,0,96,101,0,1,1
2024-04-25 10:13:23,15,0,67,64,0,1,1
2024-04-25 10:13:25,0,10,39,37,0,0,0
2024-04-25 10:13:37,23,0,124,138,0,0,1
2024-04-25 10:13:48,7,0,29,29,0,1,1
2024-04-25 10:14:06,13,0,77,80,0,1,1
2024-04-25 10:14:40,11,0,116,114,0,1,1
2024-04-25 10:15:55,4,0,30,36,0,1,1
2024-04-25 10:15:56,5,0,62,62,0,1,1
2024-04-25 10:18:21,10,0,137,274,0,1,1
2024-04-25 10:18:48,6,0,41,44,0,1,1
2024-04-25 10:18:49,11,0,128,128,0,1,1
2024-04-25 10:24:33,14,0,82,105,0,1,1
2024-04-25 10:30:41,10,0,131,151,0,1,1
2024-04-25 10:53:42,3,2,24,28,0,1,1
2024-04-25 10:55:31,0,16,44,43,0,0,0
2024-04-25 10:56:01,0,6,50,53,0,1,0
2024-04-25 10:59:20,4,0,109,118,0,1,1
2024-04-25 10:59:25,14,0,36,31,0,0,1
2024-04-25 10:59:39,30,0,41,35,0,1,1
2024-04-25 11:00:57,0,7,78,80,0,1,0
2024-04-25 11:06:48,0,6,45,48,0,1,0
2024-04-25 11:08:27,0,8,43,57,0,1,0
2024-04-25 11:10:30,5,0,131,136,0,1,1
2024-04-25 11:21:38,0,14,70,74,0,1,0
2024-04-25 11:24:20,4,0,113,126,0,1,1
2024-04-25 11:24:44,4,0,155,250,0,1,1
2024-04-25 11:29:51,0,13,86,95,0,1,0
2024-04-25 11:30:53,0,33,96,122,0,1,0
2024-04-25 11:41:55,0,0,310,424,0,1,0
2024-04-25 11:46:13,0,36,82,100,0,0,0
2024-04-25 11:46:25,0,7,70,12,0,1,0
2024-04-25 11:46:29,0,7,24,33,0,1,0
2024-04-25 11:46:29,0,23,82,96,0,0,0
2024-04-25 11:46:33,0,5,21,22,0,1,0
2024-04-25 11:46:37,0,4,36,38,0,1,0
2024-04-25 11:46:38,0,5,33,31,0,1,0
2024-04-25 11:46:39,0,7,40,42,0,1,0
2024-04-25 11:46:43,0,23,69,81,0,0,0
2024-04-25 11:46:44,0,7,49,41,0,0,0
2024-04-25 11:46:44,0,10,39,42,0,1,0
2024-04-25 11:46:46,0,7,67,59,0,1,0
2024-04-25 11:46:57,0,4,160,156,0,1,0
2024-04-25 11:47:00,0,5,20,24,0,1,0
2024-04-25 11:47:09,0,21,36,47,0,1,0
2024-04-25 11:47:10,0,4,47,44,0,1,0
2024-04-25 11:47:19,0,7,78,77,0,1,0
2024-04-25 11:47:21,0,3,71,65,0,1,0
2024-04-25 11:48:03,0,6,47,49,0,1,0
2024-04-25 11:48:05,0,8,103,100,0,1,0
2024-04-25 11:48:06,0,8,27,26,0,1,0
2024-04-25 11:48:07,0,5,37,39,0,1,0
2024-04-25 11:48:08,0,10,19,24,0,1,0
2024-04-25 11:48:38,0,13,74,85,0,1,0
2024-04-25 11:50:42,4,0,53,59,0,1,1
2024-04-25 11:51:25,0,2,90,87,0,1,0
2024-04-25 11:51:26,0,33,58,64,0,1,0
2024-04-25 11:51:27,0,9,51,61,0,1,0
2024-04-25 11:51:28,0,8,39,41,0,1,0
2024-04-25 11:51:30,0,12,85,100,0,1,0
2024-04-25 11:51:54,18,0,102,101,0,1,1
2024-04-25 11:56:12,0,3,36,35,0,1,0
2024-04-25 11:56:38,0,25,24,38,0,0,0
2024-04-25 11:56:39,0,5,36,31,0,0,0
2024-04-25 11:58:46,5,0,88,102,0,1,1
2024-04-25 11:59:47,0,9,52,48,0,1,0
2024-04-25 11:59:56,5,0,92,102,0,1,1
2024-04-25 12:33:02,0,41,48,72,0,0,0
2024-04-25 12:33:58,22,0,80,97,0,0,1
2024-04-25 12:54:24,0,28,51,63,0,0,0
2024-04-25 13:29:04,8,0,76,74,0,1,1
2024-04-25 13:29:05,1,0,43,46,0,1,1
2024-04-25 13:29:06,8,0,34,31,0,1,1
2024-04-25 13:29:07,8,0,46,46,0,1,1
2024-04-25 13:29:47,0,2,28,29,0,1,1
2024-04-25 13:32:01,5,0,93,34,0,1,1
2024-04-25 13:34:00,0,2,53,50,0,1,0
2024-04-25 13:34:45,0,12,44,38,0,1,0
2024-04-25 13:35:51,0,7,47,50,0,1,0
2024-04-25 13:35:55,0,4,44,43,0,1,0
2024-04-25 13:35:56,0,6,26,27,0,1,0
2024-04-25 13:35:59,0,3,22,22,0,1,0
2024-04-25 13:36:01,12,0,45,42,0,1,1
2024-04-25 13:37:09,0,3,33,32,0,1,0
2024-04-25 13:38:45,6,0,36,49,0,1,1
2024-04-25 13:38:56,11,0,151,194,0,1,1
2024-04-25 13:40:03,8,0,66,64,0,1,1
2024-04-25 13:40:07,8,0,37,31,0,1,1
2024-04-25 13:40:29,0,12,52,61,0,1,0
2024-04-25 13:40:43,0,15,39,49,0,1,0
2024-04-25 13:41:22,5,0,62,63,0,1,1
2024-04-25 13:42:46,4,0,52,54,0,1,1
2024-04-25 13:44:27,8,0,71,69,0,1,1
2024-04-25 13:45:02,7,0,35,35,0,1,1
2024-04-25 13:45:03,5,0,41,42,0,1,1
2024-04-25 14:38:39,0,6,43,48,0,1,0
2024-04-25 14:40:43,3,0,79,95,0,1,0
2024-04-25 14:48:17,8,0,192,197,0,1,1
2024-04-25 14:48:37,0,8,37,51,0,1,0
2024-04-25 14:48:38,0,33,69,93,0,1,0
2024-04-25 14:48:40,0,9,39,45,0,1,0
2024-04-25 15:07:22,0,15,143,133,1,1,0
2024-04-25 15:13:58,0,24,114,125,0,0,0
2024-04-25 15:13:59,0,15,47,48,0,0,0
2024-04-25 15:14:07,0,30,43,54,0,0,0
2024-04-25 15:14:09,0,10,32,30,0,0,0
2024-04-25 15:15:06,0,11,47,43,0,0,0
2024-04-25 15:15:34,13,0,40,0,0,1,0
2024-04-25 15:15:35,0,0,249,272,0,1,0
2024-04-25 15:15:36,0,2,47,47,0,1,0
2024-04-25 15:15:39,0,6,48,44,0,1,0
2024-04-25 15:15:41,1,0,59,58,0,1,0
2024-04-25 15:15:45,0,16,17,17,0,1,0
2024-04-25 15:15:46,0,27,133,163,0,1,0
2024-04-25 15:18:53,0,5,44,44,0,1,0
2024-04-25 19:08:40,33,0,88,116,0,0,1
2024-04-25 19:08:43,0,24,112,95,0,0,0
2024-04-25 19:08:54,17,0,63,56,0,0,1
2024-04-25 19:11:17,0,15,44,37,0,0,0
2024-04-26 06:04:18,11,0,352,339,0,0,1
2024-04-26 06:04:26,6,0,220,292,0,0,1
2024-04-26 06:04:27,9,0,150,11,0,0,1
2024-04-26 06:08:58,8,0,103,101,0,1,1
2024-04-26 06:09:23,0,32,136,162,0,1,0
2024-04-26 06:09:46,0,5,51,55,0,1,0
2024-04-26 06:09:57,762,0,746,0,0,0,1
2024-04-26 06:10:18,0,52,214,0,0,0,1
2024-04-26 06:10:21,0,0,308,729,0,0,1
2024-04-26 06:12:33,0,0,460,291,0,0,1
2024-04-26 06:12:38,0,0,220,151,0,0,1
2024-04-26 06:13:33,77,0,33,0,0,0,1
2024-04-26 06:13:37,0,0,540,487,0,0,1
2024-04-26 06:13:48,5,0,74,60,0,0,1
2024-04-26 06:13:51,4,0,73,65,0,0,1
2024-04-26 06:28:33,36,0,130,77,0,0,1
2024-04-26 06:28:40,65,0,51,16,0,0,1
2024-04-26 06:28:53,57,32,43,0,0,0,1
2024-04-26 06:28:57,81,0,42,0,0,0,0
2024-04-26 06:29:12,451,0,130,0,0,0,0
2024-04-26 06:29:13,0,22,95,41,0,0,0
2024-04-26 06:29:14,0,30,18,35,0,0,0
2024-04-26 06:29:15,0,17,78,66,0,0,0
2024-04-26 06:32:03,0,0,752,177,0,1,1
2024-04-26 06:32:36,14,0,71,66,1,0,1
2024-04-26 06:32:42,40,0,618,584,1,0,1
2024-04-26 06:44:47,0,0,386,94,1,0,1
2024-04-26 06:45:23,6,0,21,0,0,1,1
2024-04-26 06:45:24,0,0,246,298,0,1,1
2024-04-26 06:46:39,0,19,161,156,0,1,0
2024-04-26 06:46:40,0,8,22,26,0,1,0
2024-04-26 06:46:52,0,1,120,126,1,0,1
2024-04-26 06:47:39,0,17,106,113,1,1,0
2024-04-26 07:33:49,9,0,181,239,1,0,1
2024-04-26 07:53:05,4,0,51,53,0,1,1
2024-04-26 07:55:11,21,0,16,0,1,0,1
2024-04-26 07:55:14,0,0,362,447,1,0,1
2024-04-26 08:02:24,6,0,63,62,0,1,1
2024-04-26 08:04:06,7,0,30,34,1,0,1
2024-04-26 08:04:38,0,42,48,81,1,0,0
2024-04-26 08:07:47,9,0,34,30,1,0,1
2024-04-26 08:10:32,13,0,25,21,1,0,1
2024-04-26 08:11:17,20,0,51,43,0,1,1
2024-04-26 08:11:18,7,0,61,59,0,1,1
2024-04-26 08:11:21,16,0,48,43,0,1,1
2024-04-26 08:11:23,5,0,57,60,0,1,1
2024-04-26 08:11:52,57,0,125,88,1,0,1
2024-04-26 08:12:00,2,0,39,43,0,1,1
2024-04-26 08:12:01,13,0,37,31,0,1,1
2024-04-26 08:12:14,6,0,40,40,0,1,1
2024-04-26 08:12:16,2,0,27,29,0,1,1
2024-04-26 08:12:18,0,3,43,43,0,1,0
2024-04-26 08:12:40,8,0,49,52,0,1,1
2024-04-26 08:12:49,7,0,26,25,1,0,1
2024-04-26 08:13:28,13,0,38,33,1,0,1
2024-04-26 08:14:13,17,0,44,50,1,0,1
2024-04-26 08:14:51,0,6,44,43,0,1,0
2024-04-26 08:15:30,14,0,33,33,1,0,1
2024-04-26 08:16:07,14,0,26,17,1,0,1
2024-04-26 08:16:11,4,0,48,51,0,1,1
2024-04-26 08:16:19,12,0,43,44,1,0,1
2024-04-26 08:16:22,16,0,32,26,1,0,1
2024-04-26 08:17:19,0,23,57,62,1,0,0
2024-04-26 08:17:52,6,0,43,44,0,1,1
2024-04-26 08:17:56,6,0,28,32,0,1,1
2024-04-26 08:18:05,0,52,73,127,0,1,0
2024-04-26 08:18:13,4,0,48,53,0,1,1
2024-04-26 08:18:39,0,9,66,67,0,1,0
2024-04-26 08:18:41,0,5,30,31,0,1,0
2024-04-26 08:18:52,0,9,73,78,0,1,0
2024-04-26 08:19:11,12,3,48,30,1,0,1
2024-04-26 08:19:17,21,0,38,25,1,0,1
2024-04-26 08:19:31,12,0,91,93,0,1,1
2024-04-26 08:20:36,0,16,36,34,1,0,0
2024-04-26 08:20:40,14,0,21,15,1,0,1
2024-04-26 08:20:48,4,0,47,46,0,1,1
2024-04-26 08:20:57,0,11,51,55,0,1,0
2024-04-26 08:21:04,28,0,46,39,1,0,1
2024-04-26 08:21:27,4,0,39,39,0,1,1
2024-04-26 08:21:28,3,0,41,46,0,1,1
2024-04-26 08:21:30,4,0,41,43,0,1,1
2024-04-26 08:21:32,7,0,34,34,0,1,1
2024-04-26 08:21:34,3,0,46,49,0,1,1
2024-04-26 08:22:07,19,0,38,29,1,0,1
2024-04-26 08:22:09,5,0,17,17,1,0,1
2024-04-26 08:22:14,24,0,215,219,1,0,1
2024-04-26 08:22:43,4,0,64,22,0,1,1
2024-04-26 08:22:53,5,0,47,47,0,1,1
2024-04-26 08:23:03,5,0,11,214,0,1,1
2024-04-26 08:23:06,13,0,64,70,0,1,1
2024-04-26 08:23:25,12,0,40,39,1,0,1
2024-04-26 08:24:53,14,0,35,32,1,0,1
2024-04-26 08:25:48,23,0,59,42,1,0,1
2024-04-26 08:27:01,15,0,30,22,1,0,1
2024-04-26 08:28:43,47,0,156,125,1,0,1
2024-04-26 08:29:02,54,0,50,36,1,0,1
2024-04-26 08:29:03,5,0,32,32,1,0,1
2024-04-26 08:29:14,18,0,289,288,1,0,1
2024-04-26 08:29:15,20,0,28,17,1,0,1
2024-04-26 08:29:18,11,0,26,23,1,0,1
2024-04-26 08:29:19,0,4,30,22,1,0,0
2024-04-26 08:29:26,3,0,76,88,0,1,1
2024-04-26 08:29:41,14,0,26,28,1,0,1
2024-04-26 08:29:42,13,0,44,34,1,0,1
2024-04-26 08:30:13,16,0,298,344,1,0,1
2024-04-26 08:30:29,8,0,48,50,0,1,1
2024-04-26 08:30:45,19,0,68,68,1,0,1
2024-04-26 08:31:52,7,0,54,52,0,1,1
2024-04-26 08:32:50,3,0,71,109,1,0,1
2024-04-26 08:33:01,12,0,62,63,1,0,1
2024-04-26 08:33:08,32,0,63,46,1,0,1
2024-04-26 08:34:24,25,0,100,211,1,0,1
2024-04-26 08:36:08,19,0,62,107,1,0,1
2024-04-26 08:36:14,18,0,47,58,1,0,1
2024-04-26 08:36:15,19,0,42,53,1,0,1
2024-04-26 08:36:16,9,0,35,46,1,0,1
2024-04-26 08:36:18,16,0,27,101,1,0,1
2024-04-26 08:36:20,1,0,86,0,1,0,1
2024-04-26 08:37:21,28,0,62,58,1,0,1
2024-04-26 08:37:42,11,0,31,27,1,0,1
2024-04-26 08:46:45,12,0,54,52,1,0,1
2024-04-26 08:46:58,26,0,57,53,1,0,1
2024-04-26 09:08:14,38,0,69,52,1,0,1
2024-04-26 09:26:03,0,21,37,38,1,0,0
2024-04-26 09:28:48,25,0,60,86,1,0,1
2024-04-26 09:34:33,0,21,35,45,1,0,0
2024-04-26 09:36:25,47,0,113,97,1,0,1
2024-04-26 09:42:24,0,25,22,73,1,0,0
2024-04-26 09:42:26,52,0,35,0,1,0,0
2024-04-26 09:46:41,16,0,45,53,1,0,1
2024-04-26 09:52:55,0,6,50,51,0,1,0
2024-04-26 09:53:11,8,0,52,151,1,0,1
2024-04-26 09:54:03,0,7,55,47,0,1,0
2024-04-26 09:54:53,0,5,51,54,0,1,0
2024-04-26 09:56:14,0,4,26,28,0,1,0
2024-04-26 09:57:23,0,8,48,49,0,1,0
2024-04-26 09:57:54,0,5,42,44,0,1,0
2024-04-26 09:58:12,0,5,23,27,0,1,0
2024-04-26 09:58:28,0,6,29,30,0,1,0
2024-04-26 09:59:45,0,3,20,20,0,1,0
2024-04-26 09:59:55,0,3,33,34,0,1,0
2024-04-26 09:59:56,0,12,25,27,0,1,0
2024-04-26 10:00:02,0,6,19,20,0,1,0
2024-04-26 10:00:03,0,6,35,37,0,1,0
2024-04-26 10:00:06,0,3,40,39,0,1,0
2024-04-26 10:00:11,8,0,78,73,0,1,1
2024-04-26 10:00:14,23,0,134,116,0,1,1
2024-04-26 10:00:17,14,0,110,151,0,1,1
2024-04-26 10:00:27,48,0,615,578,0,1,1
2024-04-26 10:00:29,6,0,123,139,0,1,1
2024-04-26 10:00:35,0,0,479,203,0,1,1
2024-04-26 10:00:37,32,0,207,176,0,1,1
2024-04-26 10:00:39,13,0,75,76,0,1,1
2024-04-26 10:00:43,6,0,329,327,0,1,1
2024-04-26 10:00:44,11,0,100,97,0,1,1
2024-04-26 10:00:46,30,0,107,104,0,1,1
2024-04-26 10:00:49,19,0,75,81,0,1,1
2024-04-26 10:00:52,8,0,44,43,0,1,1
2024-04-26 10:00:53,9,0,100,104,0,1,1
2024-04-26 10:00:57,10,0,147,152,0,1,1
2024-04-26 10:01:01,9,0,62,59,0,1,1
2024-04-26 10:01:05,0,246,50,405,0,1,0
2024-04-26 10:01:09,8,0,88,83,0,1,1
2024-04-26 10:01:10,0,10,27,30,0,1,0
2024-04-26 10:01:43,4,0,43,47,0,1,1
2024-04-26 10:01:51,0,5,25,27,0,1,0
2024-04-26 10:02:01,0,6,26,25,0,1,0
2024-04-26 10:02:02,0,9,21,23,0,1,0
2024-04-26 10:02:07,0,10,36,36,0,1,0
2024-04-26 10:02:08,0,3,38,35,0,1,0
2024-04-26 10:02:30,2,0,23,25,0,1,0
2024-04-26 10:02:52,0,15,58,56,1,0,0
2024-04-26 10:02:53,0,7,17,16,1,0,0
2024-04-26 10:02:59,9,0,21,18,1,0,1
2024-04-26 10:03:00,6,0,25,24,1,0,1
2024-04-26 10:03:03,0,9,51,52,1,0,0
2024-04-26 10:03:06,0,10,50,53,1,0,0
2024-04-26 10:03:08,0,4,19,15,1,0,0
2024-04-26 10:03:10,0,10,24,26,1,0,0
2024-04-26 10:03:13,0,90,92,162,0,0,0
2024-04-26 10:03:14,0,6,30,28,1,0,0
2024-04-26 10:03:17,0,6,23,20,1,0,0
2024-04-26 10:03:20,0,8,53,51,1,0,0
2024-04-26 10:03:23,0,7,25,25,1,0,0
2024-04-26 10:03:27,0,9,45,46,1,0,0
2024-04-26 10:03:28,0,7,41,38,1,0,0
2024-04-26 10:03:31,0,6,32,53,1,0,0
2024-04-26 10:03:32,19,0,35,29,1,0,1
2024-04-26 10:03:33,0,4,28,23,1,0,0
2024-04-26 10:03:34,0,10,44,37,0,0,0
2024-04-26 10:03:36,5,0,28,29,1,0,1
2024-04-26 10:03:38,12,0,46,42,1,0,1
2024-04-26 10:03:44,14,0,53,64,1,0,1
2024-04-26 10:03:48,5,0,26,24,0,1,1
2024-04-26 10:03:48,0,6,100,65,1,0,0
2024-04-26 10:03:53,7,0,32,33,1,0,1
2024-04-26 10:04:08,0,12,65,60,1,1,0
2024-04-26 10:04:11,0,7,38,29,1,1,0
2024-04-26 10:04:12,31,0,80,163,1,0,1
2024-04-26 10:04:14,19,0,59,65,0,0,1
2024-04-26 10:04:14,19,0,55,51,1,0,1
2024-04-26 10:04:16,0,5,38,175,1,0,0
2024-04-26 10:04:17,14,0,128,26,1,0,1
2024-04-26 10:04:18,0,5,17,14,1,1,0
2024-04-26 10:04:19,12,0,91,84,1,0,1
2024-04-26 10:04:21,0,7,22,19,1,1,0
2024-04-26 10:04:25,0,13,47,40,1,0,0
2024-04-26 10:04:28,0,6,66,24,1,0,0
2024-04-26 10:04:30,5,0,30,27,0,1,1
2024-04-26 10:04:31,3,0,24,28,1,0,1
2024-04-26 10:04:33,8,0,63,75,1,0,1
2024-04-26 10:04:33,8,0,29,30,1,0,1
2024-04-26 10:04:36,11,0,59,56,1,0,1
2024-04-26 10:04:41,0,9,18,23,1,0,0
2024-04-26 10:04:48,0,13,21,27,1,0,0
2024-04-26 10:04:49,0,12,30,25,1,1,0
2024-04-26 10:04:57,166,0,419,289,1,0,1
2024-04-26 10:05:03,4,0,22,22,0,1,1
2024-04-26 10:05:28,17,30,62,52,1,0,0
2024-04-26 10:05:51,11,0,41,35,1,0,1
2024-04-26 10:06:06,37,0,48,24,1,0,1
2024-04-26 10:06:07,22,0,35,36,1,0,1
2024-04-26 10:06:47,26,0,45,31,1,0,1
2024-04-26 10:06:48,21,0,38,23,1,0,1
2024-04-26 10:07:10,16,0,53,41,1,0,1
2024-04-26 10:07:23,9,0,39,41,1,0,1
2024-04-26 10:07:25,37,0,61,45,1,0,1
2024-04-26 10:07:29,0,31,287,325,1,0,0
2024-04-26 10:07:42,18,0,54,44,1,0,1
2024-04-26 10:07:43,18,0,47,51,1,0,1
2024-04-26 10:07:45,14,0,33,39,1,0,1
